date,asset,open,high,low,close,volume,turnover,trailing-high,trailing-ago,prct-decline,trailing-max-decline,idx,setup,signal,initial,px0,px5,px10,px20,px40
2023-12-12 00:00:00+00:00,PBA,33.35,33.99,33.15,33.99,145760,4954382.4,34.18,167,-0.030134581626682255,-0.1761263897015799,179,true,true,true,34.19,33.65,34.37,34.32,33.58
2024-02-07 00:00:00+00:00,PBH,62.41,63.24,62.34,62.92,15962,1004329.04,68.57,127,-0.09085605950123943,-0.1782120460842933,217,true,true,true,68.79,67.745,69.44,72.6,69.175
2026-01-13 00:00:00+00:00,PDBC,13.83,13.915,13.83,13.86,189379,2624792.94,14.0,141,-0.012142857142857122,-0.17497421794431078,701,true,true,true,13.88,14.09,14.81,13.86,13.86
2024-09-11 00:00:00+00:00,PECO,37.17,37.865,36.875,37.4,43549,1628732.5999999999,37.89,185,-0.026788070731063596,-0.19134336236474003,366,true,true,true,38.37,38.45,38.15,36.22,39.07
2024-03-07 00:00:00+00:00,PEG,65.17,65.375,64.55,65.26,226771,1.479907546E7,65.45,158,-0.013750954927425618,-0.17906799083269676,237,true,true,true,64.255,64.0,63.82,66.51,70.45
2024-01-09 00:00:00+00:00,PFF,31.36,31.49,31.32,31.415,275830,8665199.45,31.52,187,-0.006345177664974555,-0.10691624365482233,197,true,true,true,31.44,31.32,31.68,31.705,32.19
2024-01-24 00:00:00+00:00,PGX,11.67,11.675,11.63,11.65,157266,1832148.9000000001,11.745,190,-0.009791400595998145,-0.13707960834397614,207,true,true,true,11.79,11.85,11.75,11.78,12.02
2023-11-30 00:00:00+00:00,PHYS,15.87,15.88,15.83,15.85,69817,1106599.45,16.095,145,-0.016464740602671557,-0.13016464740602662,171,true,true,true,16.12,15.76,15.845,15.91,15.78
2024-05-31 00:00:00+00:00,PM,99.42,101.51,99.42,101.47,277090,2.81163223E7,101.91,281,-0.024433323520753558,-0.1439505445981749,296,true,true,true,102.98,103.65,102.21,101.24,114.83
2024-01-05 00:00:00+00:00,POST,90.95,92.33,90.44,91.235,44424,4053023.64,92.71,168,-0.024484953079495164,-0.14917484629489808,195,true,true,true,92.66,93.16,91.7,103.77,103.28
2023-05-24 00:00:00+00:00,PRGS,58.6,59.15,58.13,58.97,22255,1312377.3499999999,59.95,299,-0.03035863219349455,-0.11359466221851544,40,true,true,true,59.89,58.78,59.97,55.05,58.0
2025-06-04 00:00:00+00:00,PSLV,11.54,11.625,11.52,11.575,1590082,1.840519915E7,11.78,153,-0.022071307300509324,-0.18505942275042442,548,true,true,true,11.91,12.17,12.345,12.54,12.54
2024-11-05 00:00:00+00:00,PTC,185.67,190.0,185.67,189.99,70699,1.343210301E7,194.19,158,-0.04387455584736599,-0.1540759050414542,405,true,true,true,198.05,192.875,189.31,201.19,184.57
2025-08-28 00:00:00+00:00,PULS,49.79,49.8,49.79,49.8,94265,4694397.0,49.805,229,-3.011745808654265E-4,-0.009135628952916308,607,true,true,true,49.825,49.69,49.725,49.81,49.79
2025-06-26 00:00:00+00:00,PVAL,39.63,40.035,39.63,40.0,54011,2160440.0,40.06,141,-0.010733899151273096,-0.18097853220169746,531,true,true,true,40.15,41.05,40.9,41.28,41.82
2023-12-20 00:00:00+00:00,PZA,24.02,24.09,23.975,24.09,50391,1213919.19,24.09,175,-0.0047737650477376325,-0.09962640099626396,185,true,true,true,24.13,25.3,24.13,23.82,23.84
2024-09-18 00:00:00+00:00,QYLD,18.01,18.1,17.95,18.0,373844,6729192.0,18.15,292,-0.011019283746556474,-0.12341597796143244,371,true,true,true,18.12,17.99,17.96,18.24,18.54
2024-07-16 00:00:00+00:00,REET,24.46,24.63,24.4,24.63,18292,450531.95999999996,24.645,145,-0.009941164536417135,-0.18595041322314054,326,true,true,true,24.44,24.65,24.64,25.02,26.62
2024-07-29 00:00:00+00:00,REG,65.47,66.46,65.19,66.22,54995,3641768.9,68.46,154,-0.04776511831726549,-0.17440841367221727,335,true,true,true,68.385,68.47,69.77,71.25,72.54
2023-11-30 00:00:00+00:00,RIO,69.06,69.115,68.695,69.09,134348,9282103.32,70.54,157,-0.026155372838106206,-0.17366033456195074,171,true,true,true,71.15,70.43,72.19,74.46,70.205
2024-09-25 00:00:00+00:00,RL,190.56,191.495,188.52,189.315,52030,9850059.45,191.9,129,-0.017613340281396495,-0.19941068139963158,376,true,true,true,197.715,193.13,195.775,196.56,201.4
2025-08-21 00:00:00+00:00,RPV,95.81,96.34,95.81,96.13,1077,103532.01,97.74,183,-0.019746265602619162,-0.17515858399836293,602,true,true,true,98.085,97.935,97.925,98.78,98.03
2024-02-06 00:00:00+00:00,RS,287.99,291.69,287.58,291.42,6285,1831574.7000000002,295.99,130,-0.028413122064934737,-0.1790263184567047,216,true,true,true,298.1,289.21,316.25,322.29,336.0
2024-07-16 00:00:00+00:00,RWR,97.61,98.31,97.32,98.31,12708,1249323.48,99.02,145,-0.01716824883861845,-0.19154307352477118,326,true,true,true,98.99,99.2,99.17,100.21,106.66
2025-06-25 00:00:00+00:00,RY,127.925,128.31,127.52,128.08,36228,4640082.24,130.0,135,-0.019076923076923102,-0.18161538461538462,562,true,true,true,130.22,131.15,133.3,131.96,136.23
2025-02-04 00:00:00+00:00,SAN,5.07,5.2,5.07,5.2,167288,869897.6,5.27,178,-0.03795066413662229,-0.18785578747628073,465,true,true,true,5.635,5.83,5.98,6.69,6.6
2024-05-01 00:00:00+00:00,SCHE,25.55,25.74,25.43,25.43,82067,2086963.81,26.145,190,-0.02734748517881047,-0.12449799196787148,275,true,true,true,26.16,26.12,26.89,26.28,26.55
2024-07-15 00:00:00+00:00,SCHH,20.84,20.95,20.77,20.93,460004,9627883.72,20.99,133,-0.010481181515007099,-0.18431372549019598,325,true,true,true,21.165,21.33,21.32,21.52,23.165
2023-12-26 00:00:00+00:00,SCHI,44.79,44.88,44.77,44.87,18908,848401.96,45.11,182,-0.00753713145643975,-0.09244070050986486,188,true,true,true,45.18,44.71,44.55,44.61,44.195
2024-08-01 00:00:00+00:00,SCHI,44.99,45.075,44.98,45.03,54477,2453099.31,45.18,149,-0.004426737494466648,-0.09244070050986486,338,true,true,true,45.4,44.95,45.36,45.69,46.24
2024-08-01 00:00:00+00:00,SCHO,48.365,48.44,48.36,48.435,81672,3955783.3200000003,48.645,126,-0.005858772741288987,-0.02695527874208703,338,true,true,true,48.715,48.575,48.57,48.785,49.05
2024-08-02 00:00:00+00:00,SCHP,52.8,52.87,52.69,52.81,53061,2802151.41,52.93,299,-0.004534290572454247,-0.0848428835489834,339,true,true,true,52.97,52.585,52.69,52.93,53.62
2024-08-01 00:00:00+00:00,SCHR,49.68,49.81,49.68,49.78,16537,823211.86,50.11,293,-0.008581121532628244,-0.08152704549892609,338,true,true,true,50.36,49.865,50.005,50.285,50.78
2024-08-01 00:00:00+00:00,SCHZ,46.5,46.595,46.5,46.55,28247,1314897.8499999999,46.845,149,-0.007364713416586621,-0.09196372073402237,338,true,true,true,47.75,46.58,46.87,47.15,47.62
2025-05-12 00:00:00+00:00,SCZ,68.24,68.26,67.96,68.26,22242,1518238.9200000002,68.31,154,-0.005123700775874762,-0.17039964866051827,532,true,true,true,68.42,69.525,70.74,71.48,73.29
2024-03-06 00:00:00+00:00,SDY,126.885,127.435,126.74,127.16,5943,755711.88,127.99,153,-0.009766387999062376,-0.14133916712243133,236,true,true,true,128.015,129.11,128.83,128.51,128.06
2026-01-12 00:00:00+00:00,SDY,143.37,144.02,143.0,143.87,32499,4675631.13,144.5,277,-0.01038062283737029,-0.1705190311418685,700,true,true,true,144.42,145.27,147.07,143.87,143.87
2024-10-15 00:00:00+00:00,SEIC,71.11,72.3,71.11,71.65,36189,2592941.85,72.53,138,-0.01957810561147111,-0.18983998757185028,390,true,true,true,72.59,71.1,76.2,80.8,85.74
2023-11-30 00:00:00+00:00,SGOL,19.51,19.52,19.43,19.47,144767,2818613.4899999998,19.71,145,-0.014205986808726645,-0.12075088787417565,171,true,true,true,19.81,19.41,19.47,19.73,19.47
2024-05-30 00:00:00+00:00,SGOV,100.71,100.72,100.71,100.72,237659,2.393701448E7,100.74,124,-2.977963073258483E-4,-0.0070478459400435955,295,true,true,true,100.74,100.38,100.48,100.71,100.71
2024-11-29 00:00:00+00:00,SHO,10.78,10.87,10.75,10.76,54838,590056.88,11.59,186,-0.07247627264883516,-0.1898188093183778,422,true,true,true,11.7,12.07,12.205,11.9,11.48
2024-08-29 00:00:00+00:00,SHV,110.56,110.56,110.55,110.555,93310,1.031588705E7,110.595,187,-4.0689000406890496E-4,-0.006736290067362982,358,true,true,true,110.59,110.25,110.38,110.63,110.49
2024-08-01 00:00:00+00:00,SHY,82.1,82.225,82.09,82.22,434991,3.5764960019999996E7,82.38,126,-0.003520271910657846,-0.028934624697336542,338,true,true,true,82.67,82.46,82.44,82.79,83.27
2025-06-04 00:00:00+00:00,SIVR,32.7,32.95,32.7,32.88,52312,1720018.56,33.3,153,-0.018018018018017834,-0.1787908179760751,548,true,true,true,34.03,34.545,34.905,35.135,35.22
2024-08-16 00:00:00+00:00,SJNK,25.28,25.345,25.275,25.34,271299,6874716.66,25.35,159,-0.002958579881656931,-0.04016064257028118,349,true,true,true,25.375,25.48,25.485,25.6,25.5
2024-02-08 00:00:00+00:00,SLF,52.47,52.92,51.99,52.78,55910,2950929.8000000003,53.21,133,-0.022928021048675085,-0.1623754933283218,218,true,true,true,53.11,53.48,55.105,54.98,53.33
2023-11-28 00:00:00+00:00,SLQD,48.52,48.65,48.515,48.645,31906,1552067.37,48.72,143,-0.004207717569786551,-0.021962233169129708,169,true,true,true,48.745,48.735,48.705,49.175,49.22
2025-06-23 00:00:00+00:00,SLQD,50.37,50.43,50.37,50.42,5754,290116.68,50.46,181,-0.001783590963139181,-0.01843043995243754,560,true,true,true,50.485,50.59,50.3,50.52,50.625
2025-06-04 00:00:00+00:00,SLV,31.34,31.43,31.09,31.36,1963738,6.158282368E7,31.82,153,-0.02294154619736022,-0.18287937743190663,548,true,true,true,32.44,33.0,33.38,33.48,33.69
2024-10-14 00:00:00+00:00,SNA,290.6,296.83,290.6,296.66,49233,1.4605461780000001E7,298.315,137,-0.02586192447580571,-0.1644875438889818,389,true,true,true,295.615,326.03,332.68,361.995,354.71
2025-01-08 00:00:00+00:00,SNX,124.45,124.45,119.91,121.93,69629,8489863.97,133.84,140,-0.10407949790794979,-0.1943365212193664,448,true,true,true,134.03,137.17,142.45,142.78,126.22
2024-05-01 00:00:00+00:00,SO,73.38,75.13,73.23,74.48,351936,2.621219328E7,75.78,244,-0.03365003958828183,-0.18738453417788337,275,true,true,true,75.37,77.63,79.33,78.1,77.56
2025-07-17 00:00:00+00:00,SO,92.66,93.805,92.66,93.38,303493,2.834017634E7,94.45,180,-0.018951826363155178,-0.14790894653255693,577,true,true,true,94.115,95.0,94.49,94.19,92.265
2024-08-01 00:00:00+00:00,SPAB,25.6,25.635,25.59,25.61,43103,1103867.83,25.78,285,-0.007370054305663398,-0.09129267357115456,338,true,true,true,25.9,25.61,25.78,25.945,26.2
2023-12-26 00:00:00+00:00,SPBO,29.31,29.36,29.31,29.36,4254,124897.44,29.56,167,-0.008457374830852515,-0.09472259810554795,187,true,true,true,29.57,29.23,29.2,29.2,28.91
2024-08-13 00:00:00+00:00,SPBO,29.45,29.5,29.42,29.49,9923,292629.26999999996,29.58,157,-0.005409060175794345,-0.09472259810554795,345,true,true,true,29.605,29.72,29.79,30.01,29.555
2023-12-26 00:00:00+00:00,SPDW,33.79,33.93,33.77,33.895,109678,3717535.8100000005,34.0,168,-0.006764705882352895,-0.13558823529411768,188,true,true,true,34.06,33.37,33.695,33.58,34.735
2025-05-01 00:00:00+00:00,SPDW,37.84,37.945,37.68,37.73,227877,8597799.209999999,37.99,148,-0.008160042116346466,-0.1497762569097132,525,true,true,true,38.43,38.24,38.955,39.805,40.48
2024-03-11 00:00:00+00:00,SPEM,36.13,36.22,36.1,36.14,111482,4028959.48,36.39,154,-0.007969222313822466,-0.11898873316845282,239,true,true,true,36.46,36.11,36.025,37.03,37.41
2025-07-01 00:00:00+00:00,SPEM,42.8,42.88,42.74,42.845,76981,3298250.945,42.88,182,-0.0032649253731343864,-0.19822761194029848,566,true,true,true,43.005,42.825,43.29,43.23,44.475
2024-08-22 00:00:00+00:00,SPHY,23.71,23.71,23.665,23.68,175457,4154821.76,23.75,169,-0.003578947368421126,-0.05422993492407813,353,true,true,true,23.74,23.79,23.78,24.01,23.87
2023-12-13 00:00:00+00:00,SPIB,32.34,32.645,32.325,32.62,300605,9805735.1,32.75,174,-0.012977099236641143,-0.056488549618320616,180,true,true,true,32.775,32.68,32.86,32.885,32.6
2024-07-26 00:00:00+00:00,SPIB,32.91,32.915,32.66,32.66,574231,1.8754384459999997E7,32.945,122,-0.008650781605706648,-0.056488549618320616,334,true,true,true,32.94,33.265,33.105,33.49,33.74
2025-09-04 00:00:00+00:00,SPIB,33.71,33.78,33.71,33.775,1706415,5.7634166625E7,33.825,240,-0.0033998521803400017,-0.04271988174427199,611,true,true,true,33.865,33.965,33.94,33.88,33.905
2023-12-13 00:00:00+00:00,SPLB,23.17,23.585,23.105,23.53,97199,2287092.47,23.93,173,-0.03447555369828659,-0.16339323025491015,180,true,true,true,23.95,23.77,23.965,23.65,22.96
2024-09-05 00:00:00+00:00,SPLB,23.92,24.025,23.83,24.02,54485,1308729.7,24.07,172,-0.009970918155380204,-0.16339323025491015,362,true,true,true,23.985,24.155,24.285,23.91,22.9
2024-02-22 00:00:00+00:00,SPLV,63.76,64.28,63.59,64.17,294829,1.891917693E7,64.51,204,-0.014261354828708717,-0.11378080917687183,227,true,true,true,64.46,64.03,64.57,65.2,63.41
2024-08-01 00:00:00+00:00,SPMB,22.055,22.13,22.055,22.09,37840,835885.6,22.175,149,-0.005411499436302147,-0.1368148467846354,338,true,true,true,22.37,22.1,22.22,22.41,22.595
2023-12-12 00:00:00+00:00,SPSB,29.49,29.57,29.49,29.565,200360,5923643.4,29.725,173,-0.007905803195963124,-0.019848612279226185,179,true,true,true,29.73,29.63,29.77,29.83,29.735
2024-07-30 00:00:00+00:00,SPSB,29.9,29.915,29.89,29.91,57032,1705827.12,29.935,124,-0.0015032570569566417,-0.049481778669341336,336,true,true,true,29.96,29.94,30.02,30.135,30.275
2025-10-23 00:00:00+00:00,SPSB,30.3,30.3,30.29,30.29,351517,1.064744993E7,30.31,271,-6.598482349059465E-4,-0.018475750577367167,646,true,true,true,30.315,30.26,30.175,30.215,30.155
2024-08-01 00:00:00+00:00,SPTI,28.55,28.615,28.545,28.6,112361,3213524.6,28.76,293,-0.007475660639777448,-0.08095238095238089,338,true,true,true,28.93,28.65,28.73,28.89,29.145
2024-08-02 00:00:00+00:00,SPTS,29.19,29.24,29.185,29.24,30203,883135.72,29.25,140,-0.0022222222222222365,-0.04716666666666669,339,true,true,true,29.235,29.165,29.185,29.275,29.41
2024-07-03 00:00:00+00:00,SPYI,50.53,50.675,50.51,50.655,10802,547175.31,50.73,245,-0.004336684407648339,-0.11452789276562181,290,true,true,true,50.83,50.95,50.73,49.58,50.49
2025-09-30 00:00:00+00:00,SPYV,55.065,55.35,54.96,55.325,97548,5396843.100000001,55.41,207,-0.008121277747698885,-0.19870059556036812,629,true,true,true,55.485,55.71,55.11,56.445,56.085
2024-07-17 00:00:00+00:00,STAG,38.0,39.285,38.0,38.43,132086,5076064.9799999995,39.61,135,-0.040646301439030585,-0.18311855670103083,327,true,true,true,39.095,39.63,40.83,39.47,39.32
2024-04-10 00:00:00+00:00,STZ,260.0,265.29,258.27,264.96,167423,4.436039808E7,273.65,169,-0.05620317924355933,-0.16820756440708928,260,true,true,true,268.23,257.35,261.56,258.25,249.99
2023-12-05 00:00:00+00:00,SUB,104.93,105.01,104.93,105.01,26995,2834744.95,105.06,168,-0.0012373881591470903,-0.026365886160289342,174,true,true,true,105.02,105.105,105.22,105.33,104.94
2024-08-01 00:00:00+00:00,SUB,105.16,105.225,105.155,105.18,8888,934839.8400000001,105.555,149,-0.003789493628913898,-0.033015963241911916,338,true,true,true,105.6,105.43,105.48,105.86,106.28
2024-02-28 00:00:00+00:00,SWX,62.7,67.33,62.7,67.14,28562,1917652.68,68.01,139,-0.07807675341861497,-0.17320982208498759,231,true,true,true,68.05,72.565,71.98,74.95,75.995
2025-07-22 00:00:00+00:00,SWX,79.22,79.725,79.105,79.505,22218,1766442.0899999999,80.26,161,-0.014390730127087026,-0.1922501868925991,580,true,true,true,78.8,78.01,79.58,76.555,79.14
2024-01-09 00:00:00+00:00,SYK,298.855,305.465,298.71,303.32,93436,2.834100752E7,306.91,132,-0.026717930337884166,-0.18210550324199282,197,true,true,true,307.82,313.6,307.69,342.66,357.635
2025-08-12 00:00:00+00:00,SYY,79.94,80.9,79.925,80.745,72582,5860633.590000001,82.07,168,-0.026136225173632233,-0.19805589307411908,595,true,true,true,82.18,79.5,79.63,80.17,78.755
2025-05-01 00:00:00+00:00,TDG,1413.575,1442.89,1405.13,1434.99,16898,2.424846102E7,1451.0,144,-0.03161268090971736,-0.18332184700206755,525,true,true,true,1449.73,1385.57,1403.49,1468.92,1521.39
2024-08-01 00:00:00+00:00,TIP,108.18,108.46,108.12,108.14,269403,2.913324042E7,108.64,298,-0.0047864506627393055,-0.08556534244112901,338,true,true,true,108.65,107.92,108.43,109.21,110.55
2025-03-28 00:00:00+00:00,TIP,110.47,110.755,110.41,110.65,163884,1.81337646E7,111.11,121,-0.0063000630006300185,-0.05923063095452097,502,true,true,true,111.09,110.62,107.94,110.19,108.86
2023-11-30 00:00:00+00:00,TMUS,148.56,150.62,148.2,150.41,223189,3.356985749E7,151.67,157,-0.022878618052350475,-0.17630381749851642,171,true,true,true,152.22,156.355,156.91,160.35,161.715
2025-02-05 00:00:00+00:00,TRI,169.01,170.55,167.955,169.21,32537,5505585.7700000005,176.0,174,-0.04571022727272722,-0.1378977272727273,466,true,true,true,176.925,175.885,176.99,175.075,175.94
2023-12-14 00:00:00+00:00,TRV,185.53,185.6,181.08,182.725,84983,1.5528518674999999E7,185.76,144,-0.025193798449612337,-0.1527777777777778,181,true,true,true,182.8,185.55,190.52,196.82,215.92
2024-02-05 00:00:00+00:00,TTEK,164.72,166.18,163.75,165.0,30053,4958745.0,172.9,139,-0.0529207634470793,-0.170561017929439,215,true,true,true,170.08,178.72,177.3,181.93,190.61
2024-01-11 00:00:00+00:00,TYL,420.12,425.85,419.18,425.38,10169,4325689.22,426.72,122,-0.017669666291713626,-0.15633202099737542,199,true,true,true,428.77,429.94,430.53,441.18,428.96
2024-10-11 00:00:00+00:00,UBS,31.6,32.125,31.6,32.02,189477,6067053.540000001,32.13,145,-0.016495487083722393,-0.19063180827886717,388,true,true,true,32.19,32.835,32.09,32.33,32.58
2024-07-10 00:00:00+00:00,UE,18.32,18.42,18.255,18.4,51492,947452.7999999999,18.78,135,-0.027955271565495265,-0.18778280542986425,322,true,true,true,19.25,19.78,19.56,19.62,20.65
2024-07-25 00:00:00+00:00,UFPI,120.69,127.68,119.47,125.055,20385,2549246.1750000003,128.68,144,-0.07157289400062172,-0.16467205470935664,333,true,true,true,128.94,126.075,118.13,119.25,130.92
2024-06-04 00:00:00+00:00,UL,55.9,55.92,55.575,55.785,144640,8068742.399999999,55.98,276,-0.007234726688102766,-0.17533047516970346,298,true,true,true,56.09,55.58,56.14,54.98,61.63
2025-12-16 00:00:00+00:00,UL,64.75,64.88,64.05,64.32,107191,6894525.119999999,65.65,165,-0.02437166793602452,-0.17519356307879164,683,true,true,true,65.555,65.735,65.39,64.21,64.32
2023-10-12 00:00:00+00:00,UNH,524.545,528.63,522.335,525.51,119865,6.299025615E7,534.45,125,-0.02266816353260359,-0.1660585648797831,137,true,true,true,539.09,529.41,527.84,539.12,549.91
2024-05-22 00:00:00+00:00,USFR,50.5,50.51,50.5,50.51,40058,2023329.5799999998,50.52,187,-3.958828186857444E-4,-0.006136183689627872,290,true,true,true,50.53,50.335,50.38,50.495,50.465
2023-11-28 00:00:00+00:00,USHY,35.345,35.49,35.305,35.47,412859,1.464410873E7,35.73,150,-0.01189476630282671,-0.054855863420094964,169,true,true,true,35.66,35.66,35.745,36.59,36.51
2023-12-13 00:00:00+00:00,USIG,50.27,50.88,50.215,50.82,60162,3057432.84,51.1,173,-0.017318982387475534,-0.0860078277886498,180,true,true,true,51.05,51.08,51.38,51.21,50.46
2024-08-01 00:00:00+00:00,USIG,51.18,51.275,51.145,51.18,105297,5389100.46,51.5,149,-0.006893203883495125,-0.0860078277886498,338,true,true,true,51.63,51.11,51.665,51.99,52.67
2024-11-20 00:00:00+00:00,UUP,30.06,30.11,30.05,30.065,69078,2076830.07,30.16,265,-0.003647214854111347,-0.10742705570291777,416,true,true,true,30.16,29.91,29.86,30.66,29.395
2024-09-16 00:00:00+00:00,V,288.15,290.83,287.83,290.43,211515,6.143030145E7,290.94,122,-0.010689489241768158,-0.13136729222520105,369,true,true,true,291.48,283.8,275.29,280.69,311.015
2023-12-13 00:00:00+00:00,VCIT,79.52,80.53,79.43,80.39,1026368,8.250972352E7,81.03,174,-0.01974577317043058,-0.08941132913735661,180,true,true,true,81.01,81.12,81.44,81.15,80.1
2024-07-30 00:00:00+00:00,VCIT,81.215,81.285,81.1,81.26,328935,2.67292581E7,81.645,147,-0.0066752403698940865,-0.08941132913735661,336,true,true,true,81.61,81.755,82.38,83.06,83.69
2025-09-09 00:00:00+00:00,VCIT,84.14,84.2,83.955,84.05,1059266,8.90313073E7,84.26,269,-0.0036197483978163136,-0.0664016140517446,614,true,true,true,84.245,84.535,84.3,84.01,83.67
2023-12-13 00:00:00+00:00,VCLT,78.0,79.48,77.84,79.28,80713,6398926.64,80.78,173,-0.036395147313691534,-0.16476850705620205,180,true,true,true,80.67,80.36,80.68,79.77,77.29
2024-09-05 00:00:00+00:00,VCLT,80.51,80.855,80.17,80.82,417998,3.378259836E7,81.1,172,-0.011467324290998726,-0.16476850705620205,362,true,true,true,80.655,81.28,81.66,80.45,77.36
2023-12-12 00:00:00+00:00,VCSH,76.13,76.445,76.13,76.44,671821,5.135399724E7,76.67,173,-0.007043172035998468,-0.029216121038215692,179,true,true,true,77.01,77.16,77.335,77.455,77.15
2025-07-01 00:00:00+00:00,VCSH,79.18,79.21,79.1,79.14,797826,6.313994964E7,79.535,191,-0.0054692902495756535,-0.024454642610171495,566,true,true,true,79.17,79.115,79.08,79.3,79.85
2024-03-27 00:00:00+00:00,VDE,128.64,130.31,128.64,130.3,10919,1422745.7000000002,131.06,134,-0.018464825270868457,-0.15626430642453837,251,true,true,true,131.64,135.2,135.99,134.59,127.72
2025-05-01 00:00:00+00:00,VEA,52.97,52.97,52.58,52.74,546135,2.8803159900000002E7,53.385,148,-0.015079142081108943,-0.15425681371171673,525,true,true,true,53.62,53.33,54.39,55.57,57.0
2024-02-15 00:00:00+00:00,VEU,56.035,56.325,56.03,56.32,159010,8955443.2,56.63,138,-0.01059509094119726,-0.12643475189828723,223,true,true,true,56.41,57.305,57.61,57.95,56.845
2025-05-02 00:00:00+00:00,VEU,63.0,63.54,63.0,63.44,290266,1.841447504E7,63.8,148,-0.01253918495297801,-0.15893416927899684,526,true,true,true,63.67,63.415,64.65,65.875,67.225
2024-08-01 00:00:00+00:00,VGIT,59.31,59.495,59.31,59.45,143648,8539873.6,59.66,125,-0.0058665772712034325,-0.0830324909747292,338,true,true,true,60.13,59.55,59.72,60.05,60.58
2024-08-01 00:00:00+00:00,VGSH,58.27,58.365,58.27,58.365,55041,3212467.9650000003,58.565,126,-0.005037138222487747,-0.02737629654820606,338,true,true,true,58.695,58.52,58.525,58.77,59.12
2025-11-20 00:00:00+00:00,VHT,284.955,285.275,281.61,281.725,22081,6220769.725000001,288.68,297,-0.024490785645004842,-0.18991899189918993,666,true,true,true,287.68,294.52,287.26,287.555,294.3
2023-12-13 00:00:00+00:00,VIRT,19.485,20.11,19.48,20.1,150582,3026698.2,20.3,164,-0.040394088669950756,-0.1911330049261083,180,true,true,true,20.75,20.31,20.4,19.08,16.67
2024-08-01 00:00:00+00:00,VMBS,46.3,46.47,46.3,46.37,135365,6276875.05,46.74,144,-0.00941377834830992,-0.10876932853209065,338,true,true,true,46.96,46.34,46.605,46.92,47.34
2024-07-16 00:00:00+00:00,VNQ,88.65,89.16,88.16,89.11,176931,1.576632141E7,90.095,145,-0.02147732948554304,-0.19115794296186006,326,true,true,true,89.75,89.67,90.75,91.17,97.21
2025-08-21 00:00:00+00:00,VONV,86.98,87.29,86.82,87.09,31497,2743073.73,87.96,181,-0.012960436562073685,-0.18451568894952242,602,true,true,true,88.55,88.49,88.47,89.4,89.015
2024-09-16 00:00:00+00:00,VOYA,76.0,76.63,75.46,76.5,67607,5171935.5,76.925,286,-0.01904452388690292,-0.1893803034199023,369,true,true,true,76.9,77.03,79.22,81.03,83.25
2024-02-09 00:00:00+00:00,VPL,71.9,72.21,71.79,72.21,37939,2739575.19,72.59,135,-0.011020801763328203,-0.12577490012398407,219,true,true,true,72.55,72.96,73.94,75.03,75.63
2025-05-30 00:00:00+00:00,VPL,78.82,79.065,78.43,78.93,28563,2254477.5900000003,79.745,168,-0.016490062072857192,-0.19380525424791517,545,true,true,true,80.5,80.01,79.94,82.88,82.49
2024-03-07 00:00:00+00:00,VSS,115.66,116.0,115.53,115.95,15159,1757686.05,116.065,152,-0.004609486063843482,-0.14616809546374876,237,true,true,true,115.7,114.7,116.67,116.86,117.28
2025-05-19 00:00:00+00:00,VSS,125.725,126.45,125.69,126.44,4895,618923.8,126.615,160,-0.0073056114994273225,-0.1880108991825613,537,true,true,true,126.58,128.01,128.83,130.33,135.8
2023-12-20 00:00:00+00:00,VTEB,50.92,51.05,50.92,51.01,252588,1.2884513879999999E7,51.07,175,-0.0029371450949676747,-0.07656158214215791,185,true,true,true,51.04,51.05,50.85,50.48,50.62
2024-09-17 00:00:00+00:00,VTEB,51.06,51.105,51.045,51.105,216753,1.1077162065E7,51.15,181,-0.002052785923753575,-0.07656158214215791,370,true,true,true,51.04,51.03,51.14,50.79,50.35
2025-12-24 00:00:00+00:00,VTEB,50.2,50.245,50.2,50.225,499832,2.51040622E7,51.085,262,-0.017324067730253412,-0.08090678131717799,689,true,true,true,50.21,50.36,50.57,50.55,50.225
2023-12-13 00:00:00+00:00,VTIP,47.61,47.91,47.605,47.91,114864,5503134.239999999,48.13,154,-0.010907957614793351,-0.029503428215250427,180,true,true,true,48.115,48.115,47.47,47.695,47.495
2025-10-17 00:00:00+00:00,VTR,69.505,70.835,69.505,70.605,95313,6729574.365,71.36,136,-0.025994955156950716,-0.16163856847086666,642,true,true,true,71.455,70.44,73.81,78.01,78.7
2025-08-21 00:00:00+00:00,VTV,181.01,181.52,180.52,181.0,174861,3.1649841E7,182.35,180,-0.01003564573622151,-0.17482862626816564,602,true,true,true,183.49,183.15,182.49,185.725,185.6
2023-11-22 00:00:00+00:00,VUSB,49.295,49.295,49.275,49.295,31507,1553137.565,49.295,146,-4.057206613247155E-4,-0.0116644690130846,166,true,true,true,49.29,49.4,49.31,49.545,49.565
2025-09-29 00:00:00+00:00,VUSB,49.96,49.97,49.955,49.97,27762,1387267.14,49.97,250,-3.001801080648736E-4,-0.015575079872204523,628,true,true,true,49.995,49.85,49.89,49.985,49.935
2024-05-01 00:00:00+00:00,VWO,42.19,42.605,42.165,42.2,1468248,6.19600656E7,43.19,190,-0.023732345450335646,-0.13266959944431578,275,true,true,true,43.3,43.205,44.395,43.44,43.78
2024-08-01 00:00:00+00:00,VWOB,64.0,64.08,63.795,63.84,8129,518955.36000000004,64.24,152,-0.006927148194271426,-0.09213554479803188,338,true,true,true,64.3,63.885,64.65,65.27,66.25
